UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date
4e1ee301-a396-4e3a-88bc-06ab40000966,VINVIN966,Kia,Cee'd,377931,2009,17074,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000967,VINVIN967,Kia,Cee'd,212639,1998,37588,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000968,VINVIN968,Kia,Cee'd,395676,1990,43736,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000969,VINVIN969,Kia,Sephia,738020,1992,83223,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000970,VINVIN970,Kia,Sephia,229704,1991,82418,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000971,VINVIN971,Kia,Cerato / Spectra,427169,1998,22931,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000972,VINVIN972,Kia,Forte,50343,2001,18231,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000973,VINVIN973,Kia,Forte / K3,863965,1991,50945,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000974,VINVIN974,Kia,Forte / K3,288046,2017,101654,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000975,VINVIN975,Kia,Shuma,974917,2009,94304,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000976,VINVIN976,Kia,K4,408737,1994,79489,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000977,VINVIN977,Kia,Concord,852250,2012,111743,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000978,VINVIN978,Kia,Clarus,160245,1998,97555,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000979,VINVIN979,Kia,Magentis / Optima,640906,2002,106406,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000980,VINVIN980,Kia,Magentis / Optima,403425,2008,49617,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000981,VINVIN981,Kia,Magentis / Optima / K5,170240,2012,40975,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000982,VINVIN982,Kia,Magentis / Optima / K5,430019,2016,16702,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000983,VINVIN983,Kia,Magentis / Optima / K5,343776,2011,86018,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000984,VINVIN984,Kia,Stinger,380254,1999,61938,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000985,VINVIN985,Kia,Potentia,50149,1997,10955,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000986,VINVIN986,Kia,Potentia,38946,1992,87587,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000987,VINVIN987,Kia,Enterprise,299689,2009,47414,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000988,VINVIN988,Kia,Opirus / Amanti,488480,2002,16416,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000989,VINVIN989,Kia,Cadenza / K7,370363,2018,52881,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000990,VINVIN990,Kia,Cadenza / K7,206501,2003,5328,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000991,VINVIN991,Kia,Quoris / K9 / K900,332024,2010,94757,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000992,VINVIN992,Kia,Quoris / K9 / K900,638362,1999,73030,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000993,VINVIN993,Kia,Elan / Vegato,449305,2004,20472,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000994,VINVIN994,Kia,Venga,768913,1997,33958,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000995,VINVIN995,Kia,Carens,602811,2020,40174,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000996,VINVIN996,Kia,Carens / Rondo,31919,2004,99968,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000997,VINVIN997,Kia,Carens / Rondo,149406,2016,82328,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000998,VINVIN998,Kia,Joice,91480,2004,34935,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000999,VINVIN999,Kia,Carnival / Sedona,120991,1990,77133,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
